McGill Course,McGill Title,External Course,External Title,External Institution,Country,Status,Message
MATH447,Introduction to Stochastic Processes.,MATH10007,Stochastic Modelling,The University of Edinburgh,"Scotland, UK",Expired,
MATH447,Introduction to Stochastic Processes.,MATH332,Sochastic processes,École Polytechnique Fédérale de Lausanne,Switzerland,Expired,
MATH447,Introduction to Stochastic Processes.,MATH3361,Stochastic DEs,University of New South Wales (UNSW),Australia,Not Equivalent,
MATH447,Introduction to Stochastic Processes.,MATH3425,Stochastic Modeling,The Hong Kong University of Science and Technology,"Hong Kong, SAR",Expired,
MATH447,Introduction to Stochastic Processes.,MATH3801,Probability and Stochastic Processes,University of New South Wales (UNSW),Australia,Not Equivalent,
MATH447,Introduction to Stochastic Processes.,MATH3801,Probability and Stochastic Processes,University of New South Wales (UNSW),Australia,Expired,
MATH447,Introduction to Stochastic Processes.,MATH3901,Higher Probability and Stochastic Processes,University of New South Wales (UNSW),Australia,Not Equivalent,
MATH447,Introduction to Stochastic Processes.,MATH4704,Stochastic Process,Shanghai Jiao Tong University,China,Not Equivalent,
MATH447,Introduction to Stochastic Processes.,MATHF309,Processus Stochastique,Free University of Brussels,Belgium,Expired,
MATH447,Introduction to Stochastic Processes.,MATHS767,Inverse Problems and Stochastic Differential Equations,The University of Auckland / Te Whare Wananga o Tamaki Makaurau,New Zealand,Not Equivalent,
MATH447,Introduction to Stochastic Processes.,MH3512,Stochastic Processes,Nanyang Technological University,Singapore,Equivalent,
MATH447,Introduction to Stochastic Processes.,MH4702,Probabilistic Methods in Operations Research,Nanyang Technological University,Singapore,Not Equivalent,
MATH447,Introduction to Stochastic Processes.,S217,Introduction to Stochastic Processes,Stanford University,USA,Expired,on-campus only
MATH447,Introduction to Stochastic Processes.,ST227,Survival Models,University of London - London School of Economics and Political Science,"England, UK",Not Equivalent,
MATH447,Introduction to Stochastic Processes.,ST302,Stochastic Processes,University of London - London School of Economics and Political Science,"England, UK",Not Equivalent,
MATH447,Introduction to Stochastic Processes.,ST3236,Stochastic Processes I,National University of Singapore,Singapore,Equivalent,This course must be taken in person in order to receive credits.
MATH447,Introduction to Stochastic Processes.,STA3124,STOCHASTIC PROCESS,Yonsei University,South Korea,Expired,
MATH447,Introduction to Stochastic Processes.,STA447H1,Stochastic Processes,University of Toronto,Canada,Equivalent,
MATH447,Introduction to Stochastic Processes.,STAT0007,Introduction to Stochastic Processes,University College London (UCL) - University of London,"England, UK",Equivalent,
MATH447,Introduction to Stochastic Processes.,STAT217,Introduction to Stochastic Processes,Stanford University,USA,Expired,
MATH447,Introduction to Stochastic Processes.,STAT3004,Stochastic Modelling,The Australian National University (ANU),Australia,Not Equivalent,
MATH447,Introduction to Stochastic Processes.,STAT3007,Introduction to Stochastic Process,The Chinese University of Hong Kong,"Hong Kong, SAR",Expired,
MATH447,Introduction to Stochastic Processes.,STAT3021,Stochastic Processes,University of Sydney,Australia,Equivalent,Course must be taken in person to receive credits.
MATH447,Introduction to Stochastic Processes.,STAT3603,Stochastic Processes,The University of Hong Kong (HKU),"Hong Kong, SAR",Equivalent,
MATH447,Introduction to Stochastic Processes.,STAT3903,Stochastic models,The University of Hong Kong (HKU),"Hong Kong, SAR",Expired,
MATH447,Introduction to Stochastic Processes.,STAT4061,Probability and Stochastic Processes,The University of Western Australia (UWA),Australia,Not Equivalent,
MATH447,Introduction to Stochastic Processes.,STATS4024,Stochastic Processes,The University of Glasgow,"Scotland, UK",Expired,
MATH447,Introduction to Stochastic Processes.,Z002080,Introduction to Probability,Kyoto University,Japan,Expired,
MATH463,Convex Optimization.,MAA307,Convex Optimization & Optimal Control,École Polytechnique,France,Expired,
MATH463,Convex Optimization.,NMMB438,Fundamentals of Continuous Optimization,Charles University in Prague,Czech Republic,Expired,course must be taken in person.
MATH475,Honours Partial Differential Equations.,MATH126,Introduction to Partial Differential Equations,University of California - Berkeley,USA,Expired,
MATH475,Honours Partial Differential Equations.,MATH4406,Introduction to partial differential equations,The University of Hong Kong (HKU),"Hong Kong, SAR",Expired,
MATH475,Honours Partial Differential Equations.,MATH529,Mathematical Methods for the Physical Sciences II,University of North Carolina at Chapel Hill,USA,Expired,
MATH475,Honours Partial Differential Equations.,MATH669,Methods of Applied Mathematics II,University of North Carolina at Chapel Hill,USA,Expired,
MATH475,Honours Partial Differential Equations.,PHYS09055,Fourier Analysis and Statistics,The University of Edinburgh,"Scotland, UK",Not Equivalent,
MATH478,Computational Methods in Applied Mathematics .,MATH4411,Applied Computational Mathematics,University of Sydney,Australia,Not Equivalent,
MATH478,Computational Methods in Applied Mathematics .,MATX30ZL,Mathematical Simulation,Waseda University,Japan,Expired,
