McGill Course,McGill Title,External Course,External Title,External Institution,Country,Status,Message
COMP547,Cryptography and Data Security.,01410,Cryptology 1,Technical University of Denmark,Denmark,Expired,
COMP547,Cryptography and Data Security.,02255,Modern Cryptology,Technical University of Denmark,Denmark,Expired,
COMP547,Cryptography and Data Security.,1DT075,Cryptology,Uppsala University,Sweden,Equivalent,
COMP547,Cryptography and Data Security.,6CCS3CIS,Cryptography,University of London - King's College London,"England, UK",Equivalent,
COMP547,Cryptography and Data Security.,7CCSMCIS,Cryptography,University of London - King's College London,"England, UK",Equivalent,
COMP547,Cryptography and Data Security.,COM401,Cryptography and security,École Polytechnique Fédérale de Lausanne,Switzerland,Expired,
COMP547,Cryptography and Data Security.,COMP3223,Cryptography,University of Leeds,"England, UK",Expired,Note:- Grad students will have to take the approval of their program chair before taking grad-level courses outside of the university.
COMP547,Cryptography and Data Security.,COMP3357,Cryptography,The University of Hong Kong (HKU),"Hong Kong, SAR",Equivalent,
COMP547,Cryptography and Data Security.,COMP90043,Cryptography and Security,University of Melbourne,Australia,Equivalent,
COMP547,Cryptography and Data Security.,COMPM064,Applied Cryptography,University College London (UCL) - University of London,"England, UK",Expired,
COMP547,Cryptography and Data Security.,IN2197,Cryptography,Munich University of Technology,Germany,Expired,
COMP547,Cryptography and Data Security.,INF4420A,Sécurité informatique,Polytechnique Montréal,Canada,Expired,
COMP547,Cryptography and Data Security.,INFG41ZL,Information Security Basics,Waseda University,Japan,Expired,"There is significant overlap with material covered in Comp 547, so I have accepted them as equivalent courses."
COMP547,Cryptography and Data Security.,INFR10058,Computer Security,The University of Edinburgh,"Scotland, UK",Expired,
COMP547,Cryptography and Data Security.,INFR11121,Introduction to Modern Cryptography,The University of Edinburgh,"Scotland, UK",Expired,
COMP547,Cryptography and Data Security.,INFR11221,Introduction to Modern Cryptography,The University of Edinburgh,"Scotland, UK",Equivalent,
COMP547,Cryptography and Data Security.,MATH30250,Cryptography: Theory & Practice,University College Dublin,Ireland,Equivalent,
COMP547,Cryptography and Data Security.,MH4311,Cryptography,Nanyang Technological University,Singapore,Equivalent,
COMP547,Cryptography and Data Security.,MI1CDUAQ,Arithmétique et cryptographie,University of Strasbourg,France,Expired,
COMP547,Cryptography and Data Security.,NDMI100,Introduction to cryptography,Charles University in Prague,Czech Republic,Equivalent,
COMP549,Brain-Inspired Artificial Intelligence.,IN2222,Cognitive Systems,Munich University of Technology,Germany,Expired,
COMP550,Natural Language Processing.,40470423,Natural Language Processing,Tsinghua University,China,Equivalent,
COMP550,Natural Language Processing.,80240763,Natural Language Processing,Tsinghua University,China,Expired,course must be taken in person.
COMP550,Natural Language Processing.,820027,Natural Language Processing and Semantic Analysis,IE University - Madrid,Spain,Equivalent,
COMP550,Natural Language Processing.,AIST3120,Introduction to Natural Language Processing,The Chinese University of Hong Kong,"Hong Kong, SAR",Equivalent,
COMP550,Natural Language Processing.,COMP3361,Natural Language Processing,The University of Hong Kong (HKU),"Hong Kong, SAR",Equivalent,
COMP550,Natural Language Processing.,COMP34412,Natural Language Systems,The University of Manchester,"England, UK",Expired,
COMP550,Natural Language Processing.,COMP5046,Natural language processing,University of Sydney,Australia,Expired,
COMP550,Natural Language Processing.,COMP6713,Natural Language Processing,University of New South Wales (UNSW),Australia,Equivalent,
COMP550,Natural Language Processing.,COMP90042,Natural Language Processing,University of Melbourne,Australia,Expired,
COMP550,Natural Language Processing.,CS431,Introduction to Natural Language Processing,École Polytechnique Fédérale de Lausanne,Switzerland,Equivalent,
COMP550,Natural Language Processing.,CS552,Modern natural language processing,École Polytechnique Fédérale de Lausanne,Switzerland,Expired,
COMP550,Natural Language Processing.,CSU22062,Natural Language Processing,The University of Dublin (Trinity College),Ireland,Equivalent,
COMP550,Natural Language Processing.,CZ4045,NATURAL LANGUAGE PROCESSING,Nanyang Technological University,Singapore,Equivalent,course must be taken in person in order to receive credits.
COMP550,Natural Language Processing.,EDAN20,Language Technology,Lund University (LU),Sweden,Expired,
COMP550,Natural Language Processing.,IN4080,Natural Language Processing,University of Oslo,Norway,Expired,Course must be taken in person.
COMP550,Natural Language Processing.,INFR10078,Foundations of Natural Language Processing,The University of Edinburgh,"Scotland, UK",Equivalent,
COMP550,Natural Language Processing.,SC4002,Natural Language Processing,Nanyang Technological University,Singapore,Equivalent,
COMP550,Natural Language Processing.,STAT4011,Natural language processing,The University of Hong Kong (HKU),"Hong Kong, SAR",Equivalent,
COMP550,Natural Language Processing.,WBAI007,Language and Speech Technology,University of Groningen,Netherlands,Expired,
COMP550,Natural Language Processing.,WBAI05905,Natural Language Processing,University of Groningen,Netherlands,Equivalent,
COMP551,Applied Machine Learning.,02452,Machine Learning,Technical University of Denmark,Denmark,Equivalent,
COMP551,Applied Machine Learning.,03SM22BIS002,Artificial Intelligence and Machine Learning,University of Zurich,Switzerland,Expired,
COMP551,Applied Machine Learning.,07SMPHY466,Introduction to Applied Deep Learning,University of Zurich,Switzerland,Expired,"Course is approved, but you must speak with your Faculty to determine credits for this course."
COMP551,Applied Machine Learning.,106572,Fundamentals of Machine Learning,Autonomous University of Barcelona,Spain,Equivalent,
COMP551,Applied Machine Learning.,16492,Machine Learning I,Carlos III University of Madrid,Spain,Equivalent,
COMP551,Applied Machine Learning.,18286,Machine Learning,Carlos III University of Madrid,Spain,Equivalent,
COMP551,Applied Machine Learning.,1DL034,Introduction to Machine Learning,Uppsala University,Sweden,Equivalent,
COMP551,Applied Machine Learning.,26428,Machine Learning,The University of Birmingham,"England, UK",Expired,
COMP551,Applied Machine Learning.,2EL6090,Intelligence artificielle et Deep Learning,Université Paris-Saclay - CentraleSupélec,France,Equivalent,
COMP551,Applied Machine Learning.,38965,LH Machine Learning,The University of Birmingham,"England, UK",Equivalent,
COMP551,Applied Machine Learning.,44100552,Machine Learning,Tsinghua University,China,Expired,
COMP551,Applied Machine Learning.,5082LERE6Y,Leren,University of Amsterdam,Netherlands,Equivalent,
COMP551,Applied Machine Learning.,5082NENE6Y,Neurale Netwerken,University of Amsterdam,Netherlands,Equivalent,
COMP551,Applied Machine Learning.,80245013,Machine Learning,Tsinghua University,China,Equivalent,
COMP551,Applied Machine Learning.,CITS5508,Machine Learning,The University of Western Australia (UWA),Australia,Expired,
COMP551,Applied Machine Learning.,COMP0081,Applied Machine Learning,University College London (UCL) - University of London,"England, UK",Expired,"Graduate students taking courses in other Universities should also take prior approval from their respective program chairs separately, before doing so."
COMP551,Applied Machine Learning.,COMP30027,Machine Learning,University of Melbourne,Australia,Equivalent,
COMP551,Applied Machine Learning.,COMP3314,Introduction to Machine Learning,The University of Hong Kong (HKU),"Hong Kong, SAR",Equivalent,
COMP551,Applied Machine Learning.,COMP3354,Statistical learning,The University of Hong Kong (HKU),"Hong Kong, SAR",Not Equivalent,
COMP551,Applied Machine Learning.,COMP4318,Machine Learning and Data Mining,University of Sydney,Australia,Equivalent,course must be taken in person in order to receive credits.
COMP551,Applied Machine Learning.,COMP432,Introduction to Machine Learning,Concordia University,Canada,Equivalent,
COMP551,Applied Machine Learning.,COMP4328,Advanced Machine Learning,University of Sydney,Australia,Equivalent,course must be taken in person in order to receive credits.
COMP551,Applied Machine Learning.,COMP4670,Statistical Machine Learning,The Australian National University (ANU),Australia,Equivalent,
COMP551,Applied Machine Learning.,COMP4702,Machine Learning,University of Queensland (UQ),Australia,Equivalent,
COMP551,Applied Machine Learning.,COMP47490,Machine Learning (UG),University College Dublin,Ireland,Equivalent,
COMP551,Applied Machine Learning.,COMP5318,Machine learning and data mining,University of Sydney,Australia,Expired,
COMP551,Applied Machine Learning.,COMP90049,Introduction to Machine Learning,University of Melbourne,Australia,Expired,Course must be taken in person.
COMP551,Applied Machine Learning.,COMP9417,Machine Learning and Data Mining,University of New South Wales (UNSW),Australia,Expired,Multi-Modal course delivery: Contact SAO/Faculty for course approval/transfer credit
COMP551,Applied Machine Learning.,COMPSCI361,Machine Learning,The University of Auckland / Te Whare Wananga o Tamaki Makaurau,New Zealand,Expired,
COMP551,Applied Machine Learning.,COMPSCI4061,Machine Learning,The University of Glasgow,"Scotland, UK",Expired,
COMP551,Applied Machine Learning.,COMPSI361,Machine Learning,The University of Auckland / Te Whare Wananga o Tamaki Makaurau,New Zealand,Expired,
COMP551,Applied Machine Learning.,CPS803,Machine Learning,Toronto Metropolitan University (Post 2022),Canada,Not Equivalent,online not approved for credit
COMP551,Applied Machine Learning.,CPSC340,Machine Learning,University of British Columbia (UBC) - All Campuses,Canada,Expired,
COMP551,Applied Machine Learning.,CREX14P053,Physics Applications of AI,University of Geneva,Switzerland,Expired,
COMP551,Applied Machine Learning.,CS043,Introduction to Machine Learning,Huazhong University of Science and Technology,China,Expired,This course is approved for Summer 2020 only.  This course is approved for online/remote instruction only.  In-person (on campus) instruction is not approved for credit.
COMP551,Applied Machine Learning.,CS229,Machine Learning,Stanford University,USA,Expired,This course is approved for Summer 2020 only.  This course is approved for online/remote instruction only.  In-person (on campus) instruction is not approved for credit.
COMP551,Applied Machine Learning.,CS233,Introduction to Maching Learning,École Polytechnique Fédérale de Lausanne,Switzerland,Equivalent,
COMP551,Applied Machine Learning.,CS233B,Introduction to machine learning,École Polytechnique Fédérale de Lausanne,Switzerland,Expired,
COMP551,Applied Machine Learning.,CS3244,Machine Learning,National University of Singapore,Singapore,Expired,
COMP551,Applied Machine Learning.,CS3244,Machine Learning,National University of Singapore,Singapore,Equivalent,
COMP551,Applied Machine Learning.,CS3244,Machine Learning,National University of Singapore,Singapore,Expired,
COMP551,Applied Machine Learning.,CS433,Machine Learning,École Polytechnique Fédérale de Lausanne,Switzerland,Expired,The ML instructors consider this course to be significantly similar to COMP 551.
COMP551,Applied Machine Learning.,CS43S,Machine Learning,École Polytechnique Fédérale de Lausanne,Switzerland,Expired,
COMP551,Applied Machine Learning.,CS4487,Machine Learning,City University of Hong Kong,"Hong Kong, SAR",Equivalent,
COMP551,Applied Machine Learning.,CSCC11H3,Introduction to Machine Learning and Data Mining,University of Toronto,Canada,Equivalent,course must be taken in person in order to receive credit.
COMP551,Applied Machine Learning.,CSCI3320,Fundamental of Machine Learning,The Chinese University of Hong Kong,"Hong Kong, SAR",Equivalent,
COMP551,Applied Machine Learning.,CSI4120,Machine Learning,Yonsei University,South Korea,Expired,
COMP551,Applied Machine Learning.,CSU44061,Machine Learning,The University of Dublin (Trinity College),Ireland,Equivalent,
COMP551,Applied Machine Learning.,EDAN96,Applied Machine Learning,Lund University (LU),Sweden,Expired,
COMP551,Applied Machine Learning.,EE311,Apprentissage et intelligence artificielle,École Polytechnique Fédérale de Lausanne,Switzerland,Expired,
COMP551,Applied Machine Learning.,EE4802,Learning from Data,National University of Singapore,Singapore,Equivalent,
COMP551,Applied Machine Learning.,EEME30002,Applied ML for Engineering Systems,University of Bristol,"England, UK",Expired,Live lectures and pre-recorded asynchronous videos (2024)
COMP551,Applied Machine Learning.,ELEE10031,DATA ANALYSIS AND MACHINE LEARNING 4,The University of Edinburgh,"Scotland, UK",Expired,
COMP551,Applied Machine Learning.,IEE1065,Introduction to Machine Learning,Yonsei University,South Korea,Expired,Course must be given in person in order to receive credits.
COMP551,Applied Machine Learning.,IFT3395,Fondements de l'apprentissage machine,Universite de Montreal,Canada,Equivalent,
COMP551,Applied Machine Learning.,IFT6390,Fondements de l'apprentissage machine,Universite de Montreal,Canada,Expired,
COMP551,Applied Machine Learning.,IN2064,Machine Learning,Munich University of Technology,Germany,Equivalent,
COMP551,Applied Machine Learning.,IN2346,Introduction to Deep Learning,Munich University of Technology,Germany,Equivalent,
COMP551,Applied Machine Learning.,INF7370,Apprentissage automatique,Université du Québec à Montréal (UQAM),Canada,Equivalent,Course must be taken in person in order to receive credit.
COMP551,Applied Machine Learning.,INFI61ZL,Pattern Recognition and Machine Learning,Waseda University,Japan,Expired,
COMP551,Applied Machine Learning.,INFR10069,Introductory Applied Machine Learning,The University of Edinburgh,"Scotland, UK",Expired,
COMP551,Applied Machine Learning.,INFR11130,MACHINE LEARNING AND PATTERN RECOGNITION,The University of Edinburgh,"Scotland, UK",Equivalent,
COMP551,Applied Machine Learning.,MA4829,Machine Intelligence,Nanyang Technological University,Singapore,Equivalent,
COMP551,Applied Machine Learning.,MCEN90048,Artificial Intelligence for Engineers,University of Melbourne,Australia,Expired,
COMP551,Applied Machine Learning.,NFYK20002U,Applied Machine Learning,University of Copenhagen,Denmark,Equivalent,
COMP551,Applied Machine Learning.,NPFL054,Introduction to Machine Learning with R,Charles University in Prague,Czech Republic,Expired,
COMP551,Applied Machine Learning.,NPFL129,Introduction to Machine Learning with Python,Charles University in Prague,Czech Republic,Expired,course must be taken in person in order to receive credit.
COMP551,Applied Machine Learning.,SC4000,Machine Learning,Nanyang Technological University,Singapore,Equivalent,
COMP551,Applied Machine Learning.,ST310,Machine Learning,University of London - London School of Economics and Political Science,"England, UK",Expired,
COMP551,Applied Machine Learning.,STAT202,Data Mining and Analysis,Stanford University,USA,Expired,on-campus (in classroom) only.  The online version of this course is not approved for credit.
COMP551,Applied Machine Learning.,STATS202,Data Mining and Analysis,Stanford University,USA,Expired,on-campus only
COMP551,Applied Machine Learning.,TC2034,Modeling Learning with Artificial Intelligence,Monterrey Institute of Technology and Higher Education,Mexico,Equivalent,
COMP551,Applied Machine Learning.,WBAI06505,Applied Machine Learning,University of Groningen,Netherlands,Equivalent,Course must be taken in person.
COMP559,Fundamentals of Computer Animation.,COMP3360,Data-driven computer animation,The University of Hong Kong (HKU),"Hong Kong, SAR",Expired,
COMP559,Fundamentals of Computer Animation.,CS3242,3D Modeling and Animation,National University of Singapore,Singapore,Expired,
COMP559,Fundamentals of Computer Animation.,SM2714,FUNDAMENTALS OF ANIMATION,City University of Hong Kong,"Hong Kong, SAR",Equivalent,
COMP559,Fundamentals of Computer Animation.,SM4123,Procedural Animation,City University of Hong Kong,"Hong Kong, SAR",Equivalent,
COMP559,Fundamentals of Computer Animation.,SM4213,Procedural Animation,City University of Hong Kong,"Hong Kong, SAR",Equivalent,
COMP579,Reinforcement Learning.,02465,Introduction to reinforcement learning and control,Technical University of Denmark,Denmark,Expired,
COMP579,Reinforcement Learning.,4032IRLRN,Introduction to Reinforcement Learning,Leiden University,Netherlands,Equivalent,
COMP579,Reinforcement Learning.,820029,Reinforcement Learning,IE University - Madrid,Spain,Equivalent,
COMP579,Reinforcement Learning.,DATA403,REINFORCEMENT LEARNING(English),Korea University,South Korea,Expired,
COMP579,Reinforcement Learning.,INF8250AE,Reinforcement Learning,Polytechnique Montréal,Canada,Expired,Student should take COMP 579 instead.
COMP579,Reinforcement Learning.,INF8250E,Reinforcement Learning,Polytechnique Montréal,Canada,Expired,Please note that grad students should get approvals from their program chair before taking courses in another University.
ECSE343,Numerical Methods in Engineering.,ELEC0030,Numerical Methods,University College London (UCL) - University of London,"England, UK",Equivalent,For ENG Students: Shortfall of 22.0 AUs must be made up by extra approved TC or from surplus AUs from another approved course.
ECSE343,Numerical Methods in Engineering.,LEPL1104,Méthodes numériques,Catholic University of Louvain,Belgium,Equivalent,For ENG Students: Shortfall of 7.0 AUs must be made up by extra approved TC or from surplus AUs from another approved course.
ECSE421,Embedded Systems.,CS476,Real-time embedded systems,École Polytechnique Fédérale de Lausanne,Switzerland,Expired,For ENG Students: Shortfall of 3.5 AUs must be made up by extra approved TC or from surplus AUs from another approved course.
ECSE421,Embedded Systems.,CS5272,Embedded Software Design,National University of Singapore,Singapore,Equivalent,For ENG Students: Shortfall of 19.5 AUs must be made up by extra approved TC or from surplus AUs from another approved course.
ECSE421,Embedded Systems.,EE310,Systèmes embarqués microprogrammés,École Polytechnique Fédérale de Lausanne,Switzerland,Expired,For ENG Students: Shortfall of 3.5 AUs must be made up by extra approved TC or from surplus AUs from another approved course.
ECSE421,Embedded Systems.,EIE3373,Microcontroller Systems and Interface,The Hong Kong Polytechnic University,"Hong Kong, SAR",Expired,For ENG Students: Shortfall of 14.0 AUs must be made up by extra approved TC or from surplus AUs from another approved course.
ECSE421,Embedded Systems.,ELEC3442,Embedded systems,The University of Hong Kong (HKU),"Hong Kong, SAR",Equivalent,For ENG Students: Shortfall of 15.5 AUs must be made up by extra approved TC or from surplus AUs from another approved course.
ECSE421,Embedded Systems.,ELEC3607,Embedded Systems,University of Sydney,Australia,Expired,For ENG Students: Shortfall of 6.5 AUs must be made up by extra approved TC or from surplus AUs from another approved course.
ECSE421,Embedded Systems.,INF3610,Systèmes embarqués,Polytechnique Montréal,Canada,Expired,
ECSE421,Embedded Systems.,MICRO315,Systèmes embarqués et robotique,École Polytechnique Fédérale de Lausanne,Switzerland,Expired,
ECSE421,Embedded Systems.,SC3103,Embedded Programming,Nanyang Technological University,Singapore,Equivalent,For ENG Students: Shortfall of 14.0 AUs must be made up by extra approved TC or from surplus AUs from another approved course.
ECSE424,Human-Computer Interaction,COMP2222,Introduction to Human Computer Interaction Methods,The Hong Kong Polytechnic University,"Hong Kong, SAR",Expired,For ENG Students: Shortfall of 32.5 AUs must be made up by extra approved TC or from surplus AUs from another approved course.
ECSE424,Human-Computer Interaction,CSC545,Intro to Artificial Intelligence,University of Miami,USA,Expired,
ECSE424,Human-Computer Interaction,ELEC3641,Human-Computer Interaction,The University of Hong Kong (HKU),"Hong Kong, SAR",Expired,
ECSE424,Human-Computer Interaction.,4032DSHAI,Human-Agent Interaction,Leiden University,Netherlands,Equivalent,For ENG Students: Shortfall of 45.0 AUs must be made up by extra approved TC or from surplus AUs from another approved course.
ECSE424,Human-Computer Interaction.,80240533,Human Computer Interaction Technology,Tsinghua University,China,Expired,"The contents make it roughly equivalent to ECSE 424.  Accreditation units have not been calculated.  

"
ECSE424,Human-Computer Interaction.,COMP3423,Human Computer Interaction,The Hong Kong Polytechnic University,"Hong Kong, SAR",Equivalent,For ENG Students: Shortfall of 26.0 AUs must be made up by extra approved TC or from surplus AUs from another approved course.
ECSE424,Human-Computer Interaction.,COMP3511,Human Computer Interaction,University of New South Wales (UNSW),Australia,Expired,
ECSE424,Human-Computer Interaction.,COMPSCI345,Human Computer Interaction,The University of Auckland / Te Whare Wananga o Tamaki Makaurau,New Zealand,Expired,Engineering students: AU shortfall. An extra course will be required to make up for this shortfall.
ECSE424,Human-Computer Interaction.,COMS30054,Interactive Devices,University of Bristol,"England, UK",Equivalent,For ENG Students: Shortfall of 37.0 AUs must be made up by extra approved TC or from surplus AUs from another approved course.
ECSE424,Human-Computer Interaction.,CS213,Human computer interaction,École Polytechnique Fédérale de Lausanne,Switzerland,Expired,For ENG Students: Shortfall of 23.0 AUs must be made up by extra approved TC or from surplus AUs from another approved course.
ECSE424,Human-Computer Interaction.,CS3240,Human-Computer Interaction,National University of Singapore,Singapore,Equivalent,For ENG Students: Shortfall of 26.0 AUs must be made up by extra approved TC or from surplus AUs from another approved course.
ECSE424,Human-Computer Interaction.,CSC440,Human Computer Interaction,King Saud University,Saudi Arabia,Expired,
ECSE424,Human-Computer Interaction.,DECO2500,Human Computer Interaction,University of Queensland (UQ),Australia,Expired,For ENG Students: Shortfall of 19.5 AUs must be made up by extra approved TC or from surplus AUs from another approved course.
ECSE424,Human-Computer Interaction.,LIS3032,Human-Computer Interaction,University of the Americas Puebla (UDLAP),Mexico,Equivalent,For ENG Students: Shortfall of 17.0 AUs must be made up by extra approved TC or from surplus AUs from another approved course.
ECSE424,Human-Computer Interaction.,LOG,2420,Polytechnique Montréal,Canada,Expired,The focus of the two courses are radically different in their learning outcomes and content.
ECSE424,Human-Computer Interaction.,NA,Interaction hommes-machines,University of Strasbourg,France,Expired,For ENG Students: Shortfall of 40.0 AUs must be made up by extra approved TC or from surplus AUs from another approved course.
ECSE424,Human-Computer Interaction.,SC3061,Human Computer Interaction,Nanyang Technological University,Singapore,Equivalent,For ENG Students: Shortfall of 15.0 AUs must be made up by extra approved TC or from surplus AUs from another approved course.
ECSE424,Human-Computer Interaction.,SOFTENG350,Human Computer Interaction,The University of Auckland / Te Whare Wananga o Tamaki Makaurau,New Zealand,Expired,For ENG Students: Shortfall of 26.5 AUs must be made up by extra approved TC or from surplus AUs from another approved course.
ECSE425,Computer Architecture.,02155,Computer Architecture and Engineering,University of Southern Denmark,Denmark,Expired,For ENG Students: Shortfall of 6.5 AUs must be made up by extra approved TC or from surplus AUs from another approved course. 
ECSE425,Computer Architecture.,02155,Computer Architecture and Engineering,Technical University of Denmark,Denmark,Expired,For ENG Students: Shortfall of 6.5 AUs must be made up by extra approved TC or from surplus AUs from another approved course. 
ECSE425,Computer Architecture.,COEN316,Computer Architecture and Design,Concordia University,Canada,Equivalent,For McGill CE students: Core engineering program courses cannot be taken outside of McGill unless authorized by your Department.
ECSE425,Computer Architecture.,ECE552H1,COMPUTER ARCHITECTURE,University of Toronto,Canada,Expired,"For McGill EE, CE and SE students: Core engineering program courses cannot be taken outside of McGill."
ECSE425,Computer Architecture.,ELEC3441,Computer Architecture,The University of Hong Kong (HKU),"Hong Kong, SAR",Expired,For ENG Students: Shortfall of 6.5 AUs must be made up by extra approved TC or from surplus AUs from another approved course.
ECSE425,Computer Organization and Arch,EIE414,Computer Architecture and Systems,The Hong Kong Polytechnic University,"Hong Kong, SAR",Expired,Core/TC: For students in ECE: valid as a TC for Electrical Eng. & Software Eng. Programs. Core course for Computer Eng. Program. Open to all programs including Honours. AUs Host/McGill: 33/45.5. An additional course is required to make up for the shortfall of AUs
ECSE507,Optimization and Optimal Control.,ELEC303,Digital Control and Optimization,University of Liverpool,"England, UK",Expired,For ENG Students: Shortfall of 14.0 AUs must be made up by extra approved TC or from surplus AUs from another approved course.
ECSE526,Artificial Intelligence.,COMP30024,Artificial Intelligence,University of Melbourne,Australia,Expired,For ENG Students: Shortfall of 9.0 AUs must be made up by extra approved TC or from surplus AUs from another approved course.
ECSE526,Artificial Intelligence.,COMP3411,Artificial Intelligence,University of New South Wales (UNSW),Australia,Equivalent,For ENG Students: Shortfall of 5.0 AUs must be made up by extra approved TC or from surplus AUs from another approved course.
ECSE526,Artificial Intelligence.,COMP3702,Artificial Intelligence,University of Queensland (UQ),Australia,Expired,
ECSE526,Artificial Intelligence.,COMP472,Artificial Intelligence,Concordia University,Canada,Expired,
ECSE526,Artificial Intelligence.,CSC261,Artificial Intelligence,King Saud University,Saudi Arabia,Expired,
ECSE526,Artificial Intelligence.,CSC361,Artificial Intelligence,King Saud University,Saudi Arabia,Expired,
ECSE526,Artificial Intelligence.,LIS3082,Artificial Intelligence,University of the Americas Puebla (UDLAP),Mexico,Equivalent,
ECSE532,Computer Graphics.,80240593,Fundamentals of Computer Graphics,Tsinghua University,China,Equivalent,
ECSE532,Computer Graphics.,COMP371,Computer Graphics,Concordia University,Canada,Expired,
ECSE532,Computer Graphics.,COMP4422,Computer Graphics,The Hong Kong Polytechnic University,"Hong Kong, SAR",Equivalent,
ECSE532,Computer Graphics.,CS3241,Computer Graphics,National University of Singapore,Singapore,Equivalent,For ENG Students: Shortfall of 6.5 AUs must be made up by extra approved TC or from surplus AUs from another approved course.
ECSE532,Computer Graphics.,CS4247,Graphics Rendering Techniques,National University of Singapore,Singapore,Equivalent,
ECSE532,Computer Graphics.,CSCI3260,Principles of Computer Graphics,The Chinese University of Hong Kong,"Hong Kong, SAR",Equivalent,
ECSE532,Computer Graphics.,CSU44052,CSU44052 - COMPUTER GRAPHICS,The University of Dublin (Trinity College),Ireland,Equivalent,For ENG Students: Shortfall of 11.5 AUs must be made up by extra approved TC or from surplus AUs from another approved course.
ECSE532,Computer Graphics.,SC3060,Computer Graphics & Visualisation,Nanyang Technological University,Singapore,Equivalent,For ENG Students: Shortfall of 2.0 AUs must be made up by extra approved TC or from surplus AUs from another approved course.
ECSE532,Computer Graphics.,WBCS01905,Computer Graphics,University of Groningen,Netherlands,Expired,For ENG Students: Shortfall of 8.0 AUs must be made up by extra approved TC or from surplus AUs from another approved course.
ECSE551,Machine Learning for Engineers.,COMP9417,Machine Learning and Data Mining,University of New South Wales (UNSW),Australia,Expired,For ENG Students: Shortfall of 7.0 AUs must be made up by extra approved TC or from surplus AUs from another approved course.
ECSE551,Machine Learning for Engineers.,CS3244,Machine Learning,National University of Singapore,Singapore,Equivalent,For ENG Students: Shortfall of 19.5 AUs must be made up by extra approved TC or from surplus AUs from another approved course.
ECSE551,Machine Learning for Engineers.,EE311,Apprentissage et intelligence artificielle,École Polytechnique Fédérale de Lausanne,Switzerland,Equivalent,For ENG Students: Shortfall of 10.0 AUs must be made up by extra approved TC or from surplus AUs from another approved course.
ECSE551,Machine Learning for Engineers.,EE340,Statistical Learning in Data Science,Southern University of Science and Technology (SUSTech),China,Equivalent,For ENG Students: Shortfall of 4.0 AUs must be made up by extra approved TC or from surplus AUs from another approved course.
ECSE551,Machine Learning for Engineers.,EE4802,Learning from Data,National University of Singapore,Singapore,Equivalent,
ECSE551,Machine Learning for Engineers.,ELEN90088,System Optimisation & Machine Learning,University of Melbourne,Australia,Equivalent,For ENG Students: Shortfall of 4.0 AUs must be made up by extra approved TC or from surplus AUs from another approved course.
ECSE551,Machine Learning for Engineers.,IN2357,Machine Learning for Computer Vision,Munich University of Technology,Germany,Equivalent,For ENG Students: Shortfall of 16.0 AUs must be made up by extra approved TC or from surplus AUs from another approved course.
ECSE551,Machine Learning for Engineers.,MA4802,Statistical Learning,Munich University of Technology,Germany,Equivalent,For ENG Students: Shortfall of 10.0 AUs must be made up by extra approved TC or from surplus AUs from another approved course.
ECSE551,Machine Learning for Engineers.,SC4000,Machine Learning,Nanyang Technological University,Singapore,Equivalent,For ENG Students: Shortfall of 22.0 AUs must be made up by extra approved TC or from surplus AUs from another approved course.
ECSE552,Deep Learning.,80240743,Deep Learning,Tsinghua University,China,Equivalent,
ECSE552,Deep Learning.,COMP9444,Neural Networks and Deep Learning,University of New South Wales (UNSW),Australia,Equivalent,For ENG Students: Shortfall of 0.5 AUs must be made up by extra approved TC or from surplus AUs from another approved course. The course must be in person.
ECSE552,Deep Learning.,CSC413H1,Neural Networks and Deep Learning,University of Toronto,Canada,Expired,For ENG Students: Shortfall of 15.5 AUs must be made up by extra approved TC or from surplus AUs from another approved course.
ECSE552,Deep Learning.,EE4312,Artificial Neural Networks,National University of Singapore,Singapore,Equivalent,For ENG Students: Shortfall of 6 AUs must be made up by extra approved TC or from surplus AUs from another approved course.
ECSE552,Deep Learning.,EE5C16,Deep Learning and its Applications,The University of Dublin (Trinity College),Ireland,Equivalent,
ECSE552,Deep Learning.,IE4497,Pattern Recognition & Deep Learning,Nanyang Technological University,Singapore,Equivalent,For ENG Students: Shortfall of 6.5 AUs must be made up by extra approved TC or from surplus AUs from another approved course.
ECSE552,Deep Learning.,IFT6135,Apprentissage de représentations,Universite de Montreal,Canada,Expired,
ECSE552,Deep Learning.,SC4001,Neural Network & Deep Learning,Nanyang Technological University,Singapore,Equivalent,For ENG Students: Shortfall of 13.5 AUs must be made up by extra approved TC or from surplus AUs from another approved course. The course has to be taken in person.
ECSE552,Deep Learning.,STAT3007,Deep Learning,University of Queensland (UQ),Australia,Equivalent,
ECSE554,Applied Robotics .,TE3001B,Robotics Foundation,Monterrey Institute of Technology and Higher Education,Mexico,Equivalent,
MATH247,Honours Applied Linear Algebra.,MAT2141,Honours Linear Algebra,University of Ottawa,Canada,Expired,
MATH247,Honours Applied Linear Algebra.,MAT224H,Linear Algebra II,University of Toronto,Canada,Expired,
MATH247,Honours Applied Linear Algebra.,MAT3341,Applied Linear Algebra,University of Ottawa,Canada,Expired,online: approved for 1 term only.
MATH247,Honours Applied Linear Algebra.,MATH222,LINEAR ALGEBRA Ⅱ WITH LAB,Korea University,South Korea,Expired,
MATH247,Honours Applied Linear Algebra.,MATH235,Linear Algebra 2 for Honours Mathematics,University of Waterloo,Canada,Expired,This course must be taken in person.  Online version is this course is not approved for credit.
